epoch,accuracy,loss,val_accuracy,val_loss
27,0.9446861147880554,0.1706962138414383,0.9430173635482788,0.16146770119667053
28,0.9456866979598999,0.16310252249240875,0.953029215335846,0.13395942747592926
29,0.9487083554267883,0.151534765958786,0.9572540521621704,0.11550771445035934
30,0.9490613341331482,0.14972659945487976,0.9238578677177429,0.2327483743429184
31,0.9496877789497375,0.1532071828842163,0.9543070197105408,0.13398048281669617
32,0.9399729371070862,0.17953906953334808,0.9569436311721802,0.13385418057441711
33,0.9470551013946533,0.15663903951644897,0.9520803093910217,0.14786602556705475
34,0.9450068473815918,0.15644152462482452,0.9468986392021179,0.1540135145187378
35,0.9488841891288757,0.154822438955307,0.9560912847518921,0.13836883008480072
36,0.9530226588249207,0.14021934568881989,0.9589735865592957,0.11486555635929108
37,0.960640013217926,0.11719649285078049,0.9655274748802185,0.0959634929895401
38,0.9571376442909241,0.1270715743303299,0.9555790424346924,0.14284326136112213
39,0.9585191607475281,0.12627406418323517,0.958066463470459,0.12255464494228363
40,0.9309057593345642,0.20879139006137848,0.9390811324119568,0.18370825052261353
41,0.9457454085350037,0.15923617780208588,0.9550881385803223,0.13686016201972961
42,0.9425021409988403,0.1883983612060547,0.6180062294006348,12.38260555267334
43,0.9338338375091553,0.2014535814523697,0.9449428915977478,0.16581377387046814
44,0.9490299224853516,0.1525377631187439,0.8925260305404663,0.3308359682559967
45,0.9598190188407898,0.12644876539707184,0.9613510370254517,0.11165507137775421
46,0.9664519429206848,0.10105835646390915,0.969023585319519,0.08704820275306702
47,0.9712907671928406,0.08606117963790894,0.9716504812240601,0.07927059382200241
48,0.9718192219734192,0.08490430563688278,0.9720632433891296,0.0797664001584053
49,0.9727700352668762,0.08314158767461777,0.973420262336731,0.07664376497268677
50,0.9747918844223022,0.07408399879932404,0.9755825400352478,0.0707993358373642
51,0.9757744669914246,0.07089318335056305,0.9764291048049927,0.06799519807100296
52,0.9769067764282227,0.0657377541065216,0.9780407547950745,0.06704506278038025
53,0.9758393168449402,0.07029174268245697,0.9758261442184448,0.07104426622390747
54,0.9773731827735901,0.06570349633693695,0.9770781397819519,0.06652970612049103
55,0.9785427451133728,0.0631873682141304,0.9779220819473267,0.06518447399139404
56,0.9780886173248291,0.06400030106306076,0.9790065288543701,0.06373227387666702
57,0.9801681041717529,0.05547981709241867,0.9783183336257935,0.06332913041114807
58,0.9813113808631897,0.052468739449977875,0.9793185591697693,0.06085563451051712
59,0.9808418154716492,0.05440882220864296,0.9791825413703918,0.060935989022254944
60,0.9819799065589905,0.05064885690808296,0.9788402915000916,0.06079219654202461
61,0.9831429719924927,0.046982549130916595,0.9807831048965454,0.05613185092806816
62,0.982267439365387,0.04868317022919655,0.9799107313156128,0.05901389196515083
63,0.9823683500289917,0.04982665181159973,0.9795868992805481,0.058845363557338715
64,0.9831944108009338,0.046512749046087265,0.9806694984436035,0.05485503003001213
65,0.9806228876113892,0.05334078148007393,0.9768358469009399,0.06908655166625977
66,0.9793806076049805,0.05725286900997162,0.9766890406608582,0.07156212627887726
67,0.9777745604515076,0.06255504488945007,0.9786000847816467,0.061655137687921524
68,0.9831949472427368,0.04648325592279434,0.9804137945175171,0.056194670498371124
69,0.9842195510864258,0.043778955936431885,0.9802735447883606,0.05539107322692871
70,0.9840465188026428,0.04364517703652382,0.9811548590660095,0.05509982258081436
71,0.9857797622680664,0.03846217691898346,0.9806886911392212,0.05489949882030487
72,0.9863314032554626,0.036987096071243286,0.9817620515823364,0.052739884704351425
73,0.9863767027854919,0.036525923758745193,0.9818170666694641,0.052991192787885666
74,0.9866051077842712,0.0362444706261158,0.9813608527183533,0.054406069219112396
75,0.9865317940711975,0.03572242334485054,0.9815305471420288,0.05669016018509865
76,0.9872722029685974,0.03336320444941521,0.9821550846099854,0.05307653918862343
77,0.9874725937843323,0.03322700038552284,0.982390284538269,0.05340949818491936
78,0.9864194393157959,0.03758610039949417,0.979771077632904,0.06278813630342484
79,0.9849572777748108,0.04154067486524582,0.9753075838088989,0.07287213206291199
80,0.9858925938606262,0.03814904764294624,0.9820811748504639,0.05379094183444977
81,0.9877864122390747,0.03174104169011116,0.9831127524375916,0.04983244836330414
82,0.9884925484657288,0.030438721179962158,0.9831529855728149,0.05140533670783043
83,0.9879398941993713,0.03165486827492714,0.9830782413482666,0.05042574182152748
84,0.9891797304153442,0.02876182273030281,0.9834358096122742,0.049481045454740524
85,0.9887385964393616,0.029980355873703957,0.9839927554130554,0.04872068017721176
86,0.9892576336860657,0.02829914353787899,0.9818036556243896,0.0535791739821434
87,0.989651620388031,0.02711876668035984,0.9829530119895935,0.05112384259700775
88,0.9900132417678833,0.02664567343890667,0.9823653101921082,0.05302712321281433
89,0.9896084070205688,0.02754170633852482,0.983455240726471,0.04869929701089859
90,0.9899764060974121,0.026219580322504044,0.9835144281387329,0.04942844808101654
91,0.990125834941864,0.026277009397745132,0.9839367270469666,0.04805536940693855
92,0.9904192090034485,0.02499564178287983,0.9833263754844666,0.05103091895580292
93,0.9896393418312073,0.026984116062521935,0.9836941361427307,0.05010911822319031
94,0.9893327355384827,0.02885577827692032,0.9817718267440796,0.0520380437374115
95,0.9903867840766907,0.025391273200511932,0.9822577238082886,0.05339544266462326
96,0.9908217787742615,0.023728763684630394,0.9833003282546997,0.052052710205316544
97,0.9895958304405212,0.028577100485563278,0.9832274317741394,0.05044793710112572
98,0.9881431460380554,0.03183780238032341,0.982513964176178,0.05134517699480057
99,0.9897239208221436,0.02773914486169815,0.9835655093193054,0.050852179527282715
